GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	IsNegative	Comments	Score	Strength	ScoreType	ExternalDatabase	DatabaseLink	Phenotypes
CLEC16A		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs12708716-?; SNPs: rs12708716; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-16; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
GLIS3		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs7020673-?; SNPs: rs7020673; Context: intron; Risk Allele Frequency: 0.50; p-Value: 5E-12; OR or beta:    1.14; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.000000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
PTPN22		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs2476601-?; SNPs: rs2476601; Context: ; Risk Allele Frequency: NR; p-Value: 9E-85; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
IFIH1		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs1990760-?; SNPs: rs1990760; Context: missense; Risk Allele Frequency: NR; p-Value: 7E-9; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.000000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CTLA4		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs3087243-?; SNPs: rs3087243; Context: nearGene-3; Risk Allele Frequency: NR; p-Value: 1E-15; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.000000000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
PRKCQ		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs11258747-?; SNPs: rs11258747; Context: cds-synon; Risk Allele Frequency: NR; p-Value: 1E-7; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
ERBB3		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs2292239-?; SNPs: rs2292239; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-25; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
SH2B3		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs3184504-?; SNPs: rs3184504; Context: missense; Risk Allele Frequency: NR; p-Value: 3E-27; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CTSH		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs3825932-?; SNPs: rs3825932; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-8; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.00000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
PTPN2		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs1893217-?; SNPs: rs1893217; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-15; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.000000000000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
UBASH3A		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs11203203-?; SNPs: rs11203203; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-9; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
CD69		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs4763879-A; SNPs: rs4763879; Context: intron; Risk Allele Frequency: 0.37; p-Value: 2E-11; OR or beta:    1.09; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.00000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
PGM1		19430480	TAS		Disease/Trait: Type 1 diabetes; Initial Sample Size: 7,514 cases, 9,045 controls; Replication Sample Size: 4,267 cases, 4,670 controls, 4,342 trios; Strongest SNP-Risk Allele: rs2269241-G; SNPs: rs2269241; Context: intron; Risk Allele Frequency: 0.19; p-Value: 4E-7; OR or beta:    1.10; Platform [SNPs passing QC]: Affymetrix & Illumina [841,622] (imputed)	0.0000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 1 diabetes mellitus
SHROOM3		19430482	TAS		Disease/Trait: Renal function and chronic kidney disease; Initial Sample Size: 19,877 individuals, up to 2,388 cases; Replication Sample Size: 21,466 individuals, up to 1,932 cases; Strongest SNP-Risk Allele: rs17319721-A; SNPs: rs17319721; Context: intron; Risk Allele Frequency: 0.44; p-Value: 1E-12; OR or beta:     .01; Platform [SNPs passing QC]: Affymetrix & Illumina [~2.5 million] (imputed)	0.000000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	kidney disease
MSRA		19430479	TAS		Disease/Trait: Hypertension; Initial Sample Size: 29,136 individuals; Replication Sample Size: 34,433 individuals; Strongest SNP-Risk Allele: rs11775334-A; SNPs: rs11775334; Context: intron; Risk Allele Frequency: 0.32; p-Value: 4E-6; OR or beta:     .08; Platform [SNPs passing QC]: Affymetrix & Illumina [2,533,153](imputed)	0.000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	hypertension
ATP2B1		19430479	TAS		Disease/Trait: Hypertension; Initial Sample Size: 29,136 individuals; Replication Sample Size: 34,433 individuals; Strongest SNP-Risk Allele: rs2681472-A; SNPs: rs2681472; Context: intron; Risk Allele Frequency: 0.83; p-Value: 2E-11; OR or beta:     .15; Platform [SNPs passing QC]: Affymetrix & Illumina [2,533,153](imputed)	0.00000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	hypertension
CACNB2		19430479	TAS		Disease/Trait: Hypertension; Initial Sample Size: 29,136 individuals; Replication Sample Size: 34,433 individuals; Strongest SNP-Risk Allele: rs11014166-A; SNPs: rs11014166; Context: intron; Risk Allele Frequency: 0.66; p-Value: 6E-8; OR or beta:     .09; Platform [SNPs passing QC]: Affymetrix & Illumina [2,533,153](imputed)	0.00000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	hypertension
PDE4D		19426955	TAS		Disease/Trait: Asthma; Initial Sample Size: 422 cases, 1,533 controls; Replication Sample Size: 3,750 white cases, 13,365 white controls, 592 white trios, 1,903 black cases, 2,432 black controls, 929 black family members; Strongest SNP-Risk Allele: rs1588265-C; SNPs: rs1588265; Context: intron; Risk Allele Frequency: 0.29; p-Value: 3E-8; OR or beta:    1.18; Platform [SNPs passing QC]: Illumina [518,230]	0.00000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
MCTP1		19416921	TAS		Disease/Trait: Bipolar disorder; Initial Sample Size: 3,683 cases, 14,507 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs17418283-C; SNPs: rs17418283; Context: intron; Risk Allele Frequency: 0.28; p-Value: 1E-7; OR or beta:    1.21; Platform [SNPs passing QC]: Affymetrix and Illumina [2,366,197] (imputed)	0.0000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	bipolar disorder
BARD1		19412175	TAS		Disease/Trait: Neuroblastoma (high-risk); Initial Sample Size: 397 cases, 2,043 controls; Replication Sample Size: 189 cases, 1,178 controls; Strongest SNP-Risk Allele: rs6435862-G; SNPs: rs6435862; Context: intron; Risk Allele Frequency: 0.29; p-Value: 9E-18; OR or beta:    1.68; Platform [SNPs passing QC]: Illumina [462,866]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	neuroblastoma
SLC30A8		19401414	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 519 Japanese ancestry cases, 503 Japanese ancestry controls; Replication Sample Size: 5,629 Japanese ancestry cases, 7,370 Japanese ancestry controls; Strongest SNP-Risk Allele: rs13266634-C; SNPs: rs13266634; Context: missense; Risk Allele Frequency: 0.57; p-Value: 2E-14; OR or beta:    1.22; Platform [SNPs passing QC]: Illumina [482,625]	0.00000000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
TCF7L2		19401414	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 519 Japanese ancestry cases, 503 Japanese ancestry controls; Replication Sample Size: 5,629 Japanese ancestry cases, 7,370 Japanese ancestry controls; Strongest SNP-Risk Allele: rs7903146-T; SNPs: rs7903146; Context: intron; Risk Allele Frequency: 0.04; p-Value: 8E-12; OR or beta:    1.54; Platform [SNPs passing QC]: Illumina [482,625]	0.000000000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
IGF2BP2		19401414	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 519 Japanese ancestry cases, 503 Japanese ancestry controls; Replication Sample Size: 5,629 Japanese ancestry cases, 7,370 Japanese ancestry controls; Strongest SNP-Risk Allele: rs4402960-T; SNPs: rs4402960; Context: intron; Risk Allele Frequency: 0.31; p-Value: 1E-6; OR or beta:    1.14; Platform [SNPs passing QC]: Illumina [482,625]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
CDKAL1		19401414	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 519 Japanese ancestry cases, 503 Japanese ancestry controls; Replication Sample Size: 5,629 Japanese ancestry cases, 7,370 Japanese ancestry controls; Strongest SNP-Risk Allele: rs4712523-G; SNPs: rs4712523; Context: intron; Risk Allele Frequency: 0.41; p-Value: 7E-20; OR or beta:    1.27; Platform [SNPs passing QC]: Illumina [482,625]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
KCNQ1		19401414	TAS		Disease/Trait: Type 2 diabetes; Initial Sample Size: 519 Japanese ancestry cases, 503 Japanese ancestry controls; Replication Sample Size: 5,629 Japanese ancestry cases, 7,370 Japanese ancestry controls; Strongest SNP-Risk Allele: rs2237892-C; SNPs: rs2237892; Context: intron; Risk Allele Frequency: 0.59; p-Value: 1E-26; OR or beta:    1.33; Platform [SNPs passing QC]: Illumina [482,625]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	type 2 diabetes mellitus
HLA-DPB1		19349983	TAS		Disease/Trait: Hepatitis B; Initial Sample Size: 179 Japanese ancestry cases, 934 Japanese ancestry controls; Replication Sample Size: 1,599 Japanese ancestry cases, 2,821 Japanese ancestry controls, 308 Thai ancestry cases, 546 Thai ancestry controls; Strongest SNP-Risk Allele: rs9277535-G; SNPs: rs9277535; Context: UTR-3; Risk Allele Frequency: NR; p-Value: 6E-39; OR or beta:    1.75; Platform [SNPs passing QC]: Illumina [499,544]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	hepatitis B
FGFR2		19330030	TAS		Disease/Trait: Breast cancer; Initial Sample Size: 1,145 cases, 1,142 controls; Replication Sample Size: 8,625 cases, 9,657 controls; Strongest SNP-Risk Allele: rs2981579-T; SNPs: rs2981579; Context: intron; Risk Allele Frequency: 0.41; p-Value: 2E-10; OR or beta:    1.17; Platform [SNPs passing QC]: Illumina [528,173]	0.0000000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	breast cancer
JAK2		19287384	TAS		Disease/Trait: Myeloproliferative neoplasms; Initial Sample Size: 324 cases, 2,999 controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10974944-?; SNPs: rs10974944; Context: intron; Risk Allele Frequency: NR; p-Value: 4E-20; OR or beta:    3.10; Platform [SNPs passing QC]: Affymetrix [62,775]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	myelodysplastic myeloproliferative cancer
ABO		19278955	TAS		Disease/Trait: Venous thromboembolism; Initial Sample Size: 419 cases, 1,228 controls; Replication Sample Size: 1,757 cases, 1,480 controls; Strongest SNP-Risk Allele: rs505922-C; SNPs: rs505922; Context: intron; Risk Allele Frequency: 0.35; p-Value: 4E-15; OR or beta:    1.81; Platform [SNPs passing QC]: Illumina [291,872]	0.000000000000004	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Thromboembolism
RELN		19230858	TAS		Disease/Trait: Otosclerosis; Initial Sample Size: 302 cases, 302 controls; Replication Sample Size: 847 cases, 872 controls; Strongest SNP-Risk Allele: rs3914132-?; SNPs: rs3914132; Context: intron; Risk Allele Frequency: 0.23; p-Value: 2E-8; OR or beta:    1.54; Platform [SNPs passing QC]: Illumina [~555,000] (pooled)	0.00000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	otosclerosis
MRAS		19198612	TAS		Disease/Trait: Coronary heart disease; Initial Sample Size: 6,990 cases, 8,955 controls; Replication Sample Size: 12,417 cases, 12,411 controls; Strongest SNP-Risk Allele: rs9818870-T; SNPs: rs9818870; Context: UTR-3; Risk Allele Frequency: 0.15; p-Value: 7E-13; OR or beta:    1.15; Platform [SNPs passing QC]: Affymetrix [567,119]	0.0000000000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	coronary heart disease
MIA3		19198609	TAS		Disease/Trait: Myocardial infarction (early onset); Initial Sample Size: 2,967 cases, 3,075 controls; Replication Sample Size: 9,746 cases, 9,746 controls; Strongest SNP-Risk Allele: rs17465637-C; SNPs: rs17465637; Context: intron; Risk Allele Frequency: 0.72; p-Value: 1E-9; OR or beta:    1.14; Platform [SNPs passing QC]: Affymetrix [~2.5 million] (imputed)	0.000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	myocardial infarction
WDR12		19198609	TAS		Disease/Trait: Myocardial infarction (early onset); Initial Sample Size: 2,967 cases, 3,075 controls; Replication Sample Size: 9,746 cases, 9,746 controls; Strongest SNP-Risk Allele: rs6725887-C; SNPs: rs6725887; Context: intron; Risk Allele Frequency: 0.14; p-Value: 1E-8; OR or beta:    1.17; Platform [SNPs passing QC]: Affymetrix [~2.5 million] (imputed)	0.00000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	myocardial infarction
PHACTR1		19198609	TAS		Disease/Trait: Myocardial infarction (early onset); Initial Sample Size: 2,967 cases, 3,075 controls; Replication Sample Size: 9,746 cases, 9,746 controls; Strongest SNP-Risk Allele: rs12526453-C; SNPs: rs12526453; Context: intron; Risk Allele Frequency: 0.65; p-Value: 1E-9; OR or beta:    1.12; Platform [SNPs passing QC]: Affymetrix [~2.5 million] (imputed)	0.000000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	myocardial infarction
NRG1		19196962	TAS		Disease/Trait: Hirschsprung's disease; Initial Sample Size: 181 Chinese ancestry cases, 346 Chinese ancestry controls; Replication Sample Size: 190 Chinese ancestry cases, 510 Chinese ancestry controls; Strongest SNP-Risk Allele: rs16879552-G; SNPs: rs16879552; Context: intron; Risk Allele Frequency: 0.61; p-Value: 2E-8; OR or beta:    1.68; Platform [SNPs passing QC]: Affymetrix [293,836]	0.00000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Hirschsprung's disease
CTNNA3		19187332	TAS		Disease/Trait: Asthma (toluene diisocyanate-induced); Initial Sample Size: 84 Korean ancestry cases, 263 Korean ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs10762058-G; SNPs: rs10762058; Context: intron; Risk Allele Frequency: 0.25; p-Value: 6E-6; OR or beta:    5.00; Platform [SNPs passing QC]: Affymetrix [312,978]	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	asthma
NCOA3		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs6125048-T; SNPs: rs6125048; Context: intron; Risk Allele Frequency: NR; p-Value: 2E-6; OR or beta:    2.73; Platform [SNPs passing QC]: Affymetrix [476,796]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
LMBRD2		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs267759-A; SNPs: rs267759; Context: intron; Risk Allele Frequency: NR; p-Value: 7E-6; OR or beta:    3.23; Platform [SNPs passing QC]: Affymetrix [476,796]	0.000007	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
MAML2		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs7115578-A; SNPs: rs7115578; Context: intron; Risk Allele Frequency: NR; p-Value: 8E-6; OR or beta:    1.86; Platform [SNPs passing QC]: Affymetrix [476,796]	0.000008	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
ST8SIA6		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs359312-T; SNPs: rs359312; Context: intron; Risk Allele Frequency: NR; p-Value: 9E-8; OR or beta:    3.91; Platform [SNPs passing QC]: Affymetrix [476,796]	0.00000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
ELMO1		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs4723619-C; SNPs: rs4723619; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-6; OR or beta:    3.01; Platform [SNPs passing QC]: Affymetrix [476,796]	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
DGKB		19176441	TAS		Disease/Trait: Response to treatment for acute lymphoblastic leukemia; Initial Sample Size: 487 children; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs6971925-T; SNPs: rs6971925; Context: intron; Risk Allele Frequency: NR; p-Value: 3E-6; OR or beta:   13.91; Platform [SNPs passing QC]: Affymetrix [476,796]	0.000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	lymphoblastic leukemia
IL13		19169254	TAS		Disease/Trait: Psoriasis; Initial Sample Size: 1,359 cases, 1,400 controls; Replication Sample Size: 5,048 cases, 5,041 controls; Strongest SNP-Risk Allele: rs20541-G; SNPs: rs20541; Context: missense; Risk Allele Frequency: 0.79; p-Value: 5E-15; OR or beta:    1.27; Platform [SNPs passing QC]: Perlegen [~2.5 million] (imputed)	0.000000000000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	psoriasis
TSC1		19169254	TAS		Disease/Trait: Psoriasis; Initial Sample Size: 1,359 cases, 1,400 controls; Replication Sample Size: 5,048 cases, 5,041 controls; Strongest SNP-Risk Allele: rs1076160-T; SNPs: rs1076160; Context: intron; Risk Allele Frequency: 0.48; p-Value: 6E-6; OR or beta:    1.09; Platform [SNPs passing QC]: Perlegen [~2.5 million] (imputed)	0.000006	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	psoriasis
IL23R		19169254	TAS		Disease/Trait: Psoriasis; Initial Sample Size: 1,359 cases, 1,400 controls; Replication Sample Size: 5,048 cases, 5,041 controls; Strongest SNP-Risk Allele: rs2201841-G; SNPs: rs2201841; Context: intron; Risk Allele Frequency: 0.30; p-Value: 3E-8; OR or beta:    1.13; Platform [SNPs passing QC]: Perlegen [~2.5 million] (imputed)	0.00000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	psoriasis
TNFAIP3		19169254	TAS		Disease/Trait: Psoriasis; Initial Sample Size: 1,359 cases, 1,400 controls; Replication Sample Size: 5,048 cases, 5,041 controls; Strongest SNP-Risk Allele: rs610604-G; SNPs: rs610604; Context: intron; Risk Allele Frequency: 0.32; p-Value: 9E-12; OR or beta:    1.19; Platform [SNPs passing QC]: Perlegen [~2.5 million] (imputed)	0.000000000009	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	psoriasis
IL12B		19169255	TAS		Disease/Trait: Psoriasis; Initial Sample Size: 1,139 Chinese ancestry cases, 1,132 Chinese ancestry controls; Replication Sample Size: 5,721 Chinese ancestry cases, 7,340 Chinese ancestry controls; Strongest SNP-Risk Allele: rs3213094-A; SNPs: rs3213094; Context: intron; Risk Allele Frequency: 0.45; p-Value: 3E-26; OR or beta:    1.28; Platform [SNPs passing QC]: Illumina [494,902]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	psoriasis
TNFRSF21		19165232	TAS		Disease/Trait: Panic disorder; Initial Sample Size: 200 Japanese ancestry cases, 200 Japanese ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs2103868-?; SNPs: rs2103868; Context: intron; Risk Allele Frequency: 0.26; p-Value: 5E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [253,903]	0.000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	panic disorder
GRM7		19165232	TAS		Disease/Trait: Panic disorder; Initial Sample Size: 200 Japanese ancestry cases, 200 Japanese ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3749380-?; SNPs: rs3749380; Context: cds-synon; Risk Allele Frequency: 0.25; p-Value: 2E-6; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [253,903]	0.000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	panic disorder
CALCOCO1		19165232	TAS		Disease/Trait: Panic disorder; Initial Sample Size: 200 Japanese ancestry cases, 200 Japanese ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs941184-?; SNPs: rs941184; Context: intron; Risk Allele Frequency: 0.03; p-Value: 3E-7; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [253,903]	0.0000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	panic disorder
PKP1		19165232	TAS		Disease/Trait: Panic disorder; Initial Sample Size: 200 Japanese ancestry cases, 200 Japanese ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs860554-?; SNPs: rs860554; Context: intron; Risk Allele Frequency: 0.05; p-Value: 5E-8; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [253,903]	0.00000005	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	panic disorder
SDK2		19165232	TAS		Disease/Trait: Panic disorder; Initial Sample Size: 200 Japanese ancestry cases, 200 Japanese ancestry controls; Replication Sample Size: NR; Strongest SNP-Risk Allele: rs3816995-?; SNPs: rs3816995; Context: intron; Risk Allele Frequency: 0.03; p-Value: 2E-7; OR or beta: NR; Platform [SNPs passing QC]: Affymetrix [253,903]	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	panic disorder
NPC1		19151714	TAS		Disease/Trait: Obesity; Initial Sample Size: 695 obese adults, 685 obese children, 731 lean adults, 685 lean children; Replication Sample Size: 1,171 obese adults, 896 obese children, 1,114 lean adults, 1,297 lean children, 4,417 adults, 5,291 children; Strongest SNP-Risk Allele: rs1805081-A; SNPs: rs1805081; Context: missense; Risk Allele Frequency: 0.56; p-Value: 3E-7; OR or beta:    1.33; Platform [SNPs passing QC]: Illumina [308,846]	0.0000003	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	obesity
FTO		19151714	TAS		Disease/Trait: Obesity; Initial Sample Size: 695 obese adults, 685 obese children, 731 lean adults, 685 lean children; Replication Sample Size: 1,171 obese adults, 896 obese children, 1,114 lean adults, 1,297 lean children, 4,417 adults, 5,291 children; Strongest SNP-Risk Allele: rs1421085-C; SNPs: rs1421085; Context: intron; Risk Allele Frequency: 0.40; p-Value: 1E-28; OR or beta:    1.39; Platform [SNPs passing QC]: Illumina [308,846]	0	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	obesity
PCDH11X		19136949	TAS		Disease/Trait: Alzheimer's disease; Initial Sample Size: 844 cases, 1,255 controls; Replication Sample Size: 1,547 cases, 1,209 controls; Strongest SNP-Risk Allele: rs2573905-?; SNPs: rs2573905; Context: intron; Risk Allele Frequency: 0.46; p-Value: 2E-7; OR or beta:    1.29; Platform [SNPs passing QC]: Illumina [313,504]	0.0000002	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Alzheimer's disease
NAALADL2		19132087	TAS		Disease/Trait: Kawasaki disease; Initial Sample Size: 107 cases, 134 controls; Replication Sample Size: 583 cases, 1,357 family members; Strongest SNP-Risk Allele: rs17531088-T; SNPs: rs17531088; Context: intron; Risk Allele Frequency: 0.44; p-Value: 1E-6; OR or beta:    1.43; Platform [SNPs passing QC]: Affymetrix [223,922]	0.000001	0.4	P-value	GWAS_Catalog	http://www.genome.gov/gwastudies/index.cfm	Kawasaki disease
